message_id,tag,anon_message
Message-ID: <2711221.1075849824797.JavaMail.evans@thyme>,<|original|>,"Let 's meet in the next few days to discuss this issue of other groups selling 
 your services as long as you are the desk , get to price and structure all the 
 deals and make your quote with an appropriate margin in every deal .   Clearly 
 we would have to initially put together a product menu for the EA group so 
 they can understand what they are pitching as well as designate a person from 
 your group to work with them so that the story gets told accurately to the 
 potential customers . 
 Thanks . 
 GP"
Message-ID: <3766074.1075842638866.JavaMail.evans@thyme>,<|original|>,"Attached please find a revised < ANON_NAME > Agreement which amends Section 
 2 of the Flow of Funds memo to add a provision directing ECS to pay to ENA 
 the extra $ 30,488 it was wired by ECHO , and adding a clause to Section 
 3(a)(ii ) to reflect that ECS is to use such extra wired amount to satisfy 
 such obligation .    We trust this accommodates both ECS and ECHO , and hope to 
 move forward with execution tomorrow ( Wednesday 6/28 ) .   Please contact us as 
 soon as possible with any further comments and to coordinate execution .  
 Regards , NJD"
Message-ID: <6565565.1075841473390.JavaMail.evans@thyme>,<|reply1|>,"< ANON_NAME > , 
 I 'm not sure if I forwarded this or not , but I 'm not sure what to do with this .   This is regarding the invoice I gave you a couple weeks ago .   It appears that [NAME] submitted two invoiced on the same day ?   Let me know if there is anything I can do .  
 Cooper"
Message-ID: <14762174.1075856276393.JavaMail.evans@thyme>,<|original|>,"< ANON_NAME > : 
 It was great talking to you on Friday . Thank you very 
 much for the opportunity and your time . 
 After having talked with you and other people in the 
 group , I was very impressed by Enron research group 's 
 deep insights , high professionalism , and the friendly 
 attitude . I really wish that I could have the 
 opportunity to join the group and contribute to the 
 future success of the research group with my solid 
 background in finance and econometrics . 
 If you have any questions , please feel free to let me 
 know . I look forward to hearing from you soon , thank 
 you very much . 
 sincerely , 
 [NAME] 
 < ANON_NAME > Yahoo ! ? 
 Yahoo ! [NAME] [NAME] [NAME] while you surf !   It 's FREE . 
 < ANON_URL >"
Message-ID: <826521.1075861126597.JavaMail.evans@thyme>,<|original|>,"forgot to tell you .... 
 talked to < ANON_NAME > yesterday and ... she and Christian got engaged on the 28th .   she 's very excited and sounded genuinely happy .   just thought i 'd fill you in some good news .   and , yes , i do think it 's a good thing . 
 also , i 'm sure tori sent you an email ... but , yesterday was her last day w/ ENE .   i 'm truly thrilled for her too .   i think this is going to be a very good thing .  
 hasta"
Message-ID: <26954149.1075840887447.JavaMail.evans@thyme>,<|reply1|>,"Silence from Chino the last 2 days .   We were supposed to hear Tuesday am . 
 < ANON_NAME > is bringing a buyer to site tomorrow .   Supposedly they are ready to go for   a project overseas with a JV between HQ and probably the main utility in France .   They are ready with funds for the deposit .   Of course I 've heard that before , but the broker is very excited so it may have some truth . 
 Nevertheless ,   I gather you 're pressuring [NAME] to go click live on EOL .   I understand we need to move on this , and just pray no one is so foolhardy to click until we get these other buyers sorted out ( unless it 's a front run of these potential buyers [NAME] and the French outfit ) . 
 < ANON_NAME > is back in the game with the < ANON_NAME > Authority and < ANON_NAME > - their timing is early next week ."
Message-ID: <17930252.1075856436565.JavaMail.evans@thyme>,<|original|>,"Michelle , 
 The name of the DB Administrator for Enpower is < ANON_NAME > , 
 5 - 3487 . [NAME] will contact her regarding the access to the curve . 
 I think it 's a problem many layers below < ANON_NAME > 's level 
 of responsibility and I hope we can handle it without using his valuable 
 time . 
 [NAME]"
Message-ID: <22578840.1075859428791.JavaMail.evans@thyme>,<|reply1|>,"As far as I know you still have a job .   So , the answer is yes ."
Message-ID: <9123123.1075845542632.JavaMail.evans@thyme>,<|original|>,"A meeting is scheduled for tomorrow , < ANON_NAME > 28 , 2000 with regard 
 to the new < ANON_NAME > program . 
 The meeting will be held in 49C1 from 4:00 - 5:00 p.m. 
 If you have a conflict , please contact < ANON_NAME > at x30681 ."
Message-ID: <22315127.1075861923063.JavaMail.evans@thyme>,<|original|>,"Marie / Tana - would you be able to help me out again on the looking up the agreements that we have with the following entities .   Also to the extent that we have agreements please provide me with the address from the notice provision . 
 < ANON_NAME > < ANON_NAME > . ( also formerly known as < ANON_NAME > < ANON_NAME > . and < ANON_NAME > Corp. ) 
 BP < ANON_NAME > < ANON_NAME > . 
 BP < ANON_NAME > 
 Vastar < ANON_NAME > . 
 BP < ANON_NAME > < ANON_NAME > . 
 < ANON_NAME > < ANON_NAME > 
 IGI < ANON_NAME > . 
 BP < ANON_NAME > Company 
 BP < ANON_NAME > < ANON_NAME > . 
 BP < ANON_NAME > Petroleum ( a division of BP < ANON_NAME > < ANON_NAME > . ) 
 BP < ANON_NAME > Company 
 BP < ANON_NAME > . 
 < ANON_NAME > < ANON_NAME > < ANON_NAME > 
 I you could get back to me sometime in the next few of days I would appreciate it . 
 < ANON_NAME >"
Message-ID: <19579198.1075856623258.JavaMail.evans@thyme>,<|original|>,"< ANON_NAME > : 
 It was great talking to you on Friday . Thank you very 
 much for the opportunity and your time . 
 After having talked with you and other people in the 
 group , I was very impressed by Enron research group 's 
 deep insights , high professionalism , and the friendly 
 attitude . I really wish that I could have the 
 opportunity to join the group and contribute to the 
 future success of the research group with my solid 
 background in finance and econometrics . 
 If you have any questions , please feel free to let me 
 know . I look forward to hearing from you soon , thank 
 you very much . 
 sincerely , 
 [NAME] 
 < ANON_NAME > Yahoo ! ? 
 Yahoo ! [NAME] [NAME] [NAME] while you surf !   It 's FREE . 
 < ANON_URL >"
Message-ID: <22273223.1075858961822.JavaMail.evans@thyme>,<|reply1|>,I have to leave work early tomorrow at 5 p.m. for an appointment .
Message-ID: <31497899.1075840020928.JavaMail.evans@thyme>,<|original|>,"Just heard this on an IEP call and wanted to pass it along . 
 SoCal gas has announced that it may have to curtail gas to power plants this summer .   SoCal Gas says it has to put gas in storage for winter and may not be able to do that and serve the power plants . Apparently , [NAME] is shipping gas to Mexico at the same time . That will not look good to CA politicians . 
 < ANON_NAME > 
 < ANON_NAME > . 
 [NAME] : ( < ANON_PHONE > 
 Fax:(<ANON_PHONE >"
Message-ID: <25417979.1075849825980.JavaMail.evans@thyme>,<|original|>,"[NAME] , 
 Let me know how I can help you with this opportunity . 
 Thanks , 
 ; 
 [NAME] [NAME] [NAME] , PHR 
 < ANON_NAME > 
 < ANON_NAME > < ANON_NAME > : < ANON_PHONE > 
 Cell : < ANON_PHONE > 
 ;"
Message-ID: <17567401.1075855521246.JavaMail.evans@thyme>,<|reply1|>,"( E - mail ) ; ' [NAME] ' ; ' [NAME] ' ; [NAME] [NAME] ; < ANON_NAME > ; ' < ANON_NAME > ' ; < ANON_NAME > ( E - mail ) ; < ANON_NAME > ; < ANON_NAME > ; < ANON_NAME > ( E - mail ) ; ' [NAME] [NAME] [NAME] ; ' Lambchop ' ; < ANON_NAME > ; < ANON_NAME > ; < ANON_NAME > ; ' [NAME] [NAME] [NAME] ; ' Lover & Mike ' ; ' [NAME] [NAME] [NAME] ; ' [NAME] [NAME] [NAME] [NAME] ; 
 < ANON_NAME > ; ' [NAME] ' ; < ANON_NAME > ; < ANON_NAME > ( E - mail ) ; 
 < ANON_NAME > ; < ANON_NAME > ( E - mail ) ; ' TPC ' ; < ANON_NAME > ; < ANON_NAME > ; < ANON_NAME > ; < ANON_NAME > ; < ANON_NAME > ; < ANON_NAME > 
 Subject : FW : Friendship ! 
 Some of this does n't apply , like how we met , but the rest of it does ."
Message-ID: <28191682.1075851050668.JavaMail.evans@thyme>,<|original|>,"Attached is [NAME] and my suggestions to TVA 's changes we received Friday 
 late .   We are supposed to call < ANON_NAME > Monday am .   Call me with 
 comments .    Use LAUNCH to see the redlines ( TVA ) and bluelines ( enron ) ."
Message-ID: <9300560.1075851573421.JavaMail.evans@thyme>,<|reply1|>,"[NAME] , 
 This is for you ."
Message-ID: <3977465.1075852480156.JavaMail.evans@thyme>,<|reply1|>,FYI - Training dates for PJM West training class .   Note the December 3 date at the < ANON_NAME > in Houston .
Message-ID: <29116944.1075861004897.JavaMail.evans@thyme>,<|original|>,"[NAME] [NAME] [NAME] will need your help on responding to this request- there are a lot of questions 
 I can not field . I can provide the fixed gen pricing for the building with LF 65 % , however all 
 the other questions center around renewable questions . You will need to take lead on majority . 
 [NAME] [NAME] works in EES and prepares formal responses to inquiries of this nature 
 If you can help him with those questions , he is very quick at putting the general info needed on Enron 
 together and putting in a nice binded document with very speedy turnaround 
 Let me know how you want to proceed- it 's due 11/9 
 thanks 
 Kq"
Message-ID: <20716841.1075861629415.JavaMail.evans@thyme>,<|reply1|>,"[NAME] -- 
 Do you have a listing of all bonds that EES ( and its affiliates ) has in place for retail marketing , including wholesale ISOs ? Speaking with Gloria , we do n't keep this information in < ANON_NAME > .   < ANON_NAME > keeps bond information required in the State licensing processing .   The place that I think that is missing is < ANON_NAME > providers ( e.g. , ISOs ) . 
 I think that we need to expand this idea of Bonding to "" < ANON_NAME > "" including with < ANON_NAME > , and < ANON_NAME > Providers . 
 Maybe the best way to start is to work backwards from EES active markets and determine what is needed in each locale ? 
 Thanks , 
 [NAME]"
Message-ID: <14588035.1075859384265.JavaMail.evans@thyme>,<|reply2|>,if you can send someone to look in the binder- my guys are running crazy and do not have time to search and pull .   the eei was just executed this week - get with harlan .   thanks
Message-ID: <18610071.1075857917829.JavaMail.evans@thyme>,<|original|>,"< ANON_EMAIL > writes to the NYISO_TECH_EXCHANGE < ANON_NAME > : 
 The NYISO is reserving hours - beginning 0 - 1 , 3 - 14 , 15 - 20 , 22 , and 23 
 in the 12 May 2001 real - time market to verify prices . 
 Prices in the 13 May 2001 Day - Ahead market are correct . 
 Pursuant to ECA - B the NYISO is reserving the following hours at the 
 following external proxy buses : 
 PJM :   0 , 8 , 11 , 12 , 14 , 16 , 17 , and 20 
 OH :    0 , 8 , 11 , 12 , 14 , 16 , 17 , and 20 
 HQ :    0 , 8 , 11 - 14,16 , 17 , and 20 
 NE :    0 , 8 , 11 - 14,16 , 17 , and 20"
Message-ID: <2323616.1075843914086.JavaMail.evans@thyme>,<|original|>,"[NAME] , 
 You caught me .   I 've been hit again with the bug , the 3rd time in November , 
 and the combination of drugs has me wide awake .   I did promise [NAME] that I 
 would n't run off to the office when this occurs but she did n't tell me I 
 could n't do a lot of emails from home ! - there is always a catch ! 
 Actually I 'm back to bed to try again after this one .  
 Hope all is well in merry old England . 
 < ANON_NAME > 
 < ANON_NAME > 
 11/30/2000 01:56 AM 
 To : [NAME] [NAME] [NAME] [NAME] / ECT@ECT 
 cc :  
 Subject : Re : VP Candidate - < ANON_NAME > .  
 < ANON_NAME > - are you up in the middle of the night again ? 
 [NAME] [NAME] [NAME] [NAME] 
 30/11/2000 07:39 
 To : < ANON_NAME>/LON / ECT@ECT 
 cc :  
 Subject : Re : VP Candidate - < ANON_NAME > .  
 [NAME] , I 'm in .   She was outstanding .   If you do n't want her , I 'll take her ! 
 I have a PRC conflict during the next execom meeting .   If i 'm not there 
 please feel free to pass on my strong support . 
 < ANON_NAME >"
Message-ID: <11493374.1075843860003.JavaMail.evans@thyme>,<|original|>,"FYI . As if we were n't having enough fun with electricity .... 
 Note last paragraph of press release calling on government to "" get out of t= 
 he 
 way "" and "" let the private sector solve the problems in the gas market . "" 
 [NAME] 
 FOR IMMEDIATE RELEASE    CONTACT : < ANON_NAME > 
 March 5 , 2001         ( < ANON_PHONE > 
 GOP MOVES NATURAL GAS TO FRONT BURNER 
 < ANON_NAME > join together once again to request [NAME] to call 
 special session . 
 ( SACRAMENTO ) ) < ANON_NAME > united Monday in asking < ANON_NAME>= 
 y 
 [NAME] to call a special session of the California legislature to deal with= 
 skyrocketing natural gas prices . 
 & Families and businesses are reeling every month from extraordinary gas= 
 prices .   Pardon the expression , but the natural gas crisis no longer belong= 
 s 
 on California , s back burner,8 said < ANON_NAME > leader < ANON_NAME>= 
 mpbell 
 ( R ) < ANON_NAME > ) . 
 < ANON_NAME > unanimously signed a letter to < ANON_NAME > [NAME] 
 asking for him to convene a special session of the legislature to deal with= 
 California , s skyrocketing natural gas bills .   Republicans delivered the= 
 letter to [NAME] this morning . 
 & A special session is both a symbolic and a practical necessity .   It tel= 
 ls 
 Californians that we care about their skyrocketing gas bills .   It tells 
 businesses everywhere that California is going to provide for its future 
 energy needs,8 said Campbell .   & Practically speaking , a special sessi= 
 on also 
 allow us to pass legislation which can take effect immediately.8 
 Republicans believe the electricity and natural gas crises are inextricably= 
 linked . 
 & California , s natural gas crisis is completely intertwined with its= 
 electricity crisis,8 said Campbell .   & Any plan to deal with our elect= 
 ricity 
 crisis must have a natural gas component or Californians are going to pay= 
 unacceptably high prices for both.8 
 < ANON_NAME > believe the natural gas crisis has many fronts , all of= 
 which could be addressed comprehensively by a special session . 
 & Natural gas issues include pipeline capacity , storage , exploration , 
 alternative fuels and conservation,8 said Campbell .   & A special sessi= 
 on lets 
 us put together a comprehensive solution.8 
 & The private sector has the expertise and the capital to deal with these= 
 issues if government would just get out of the way .   Republicans believe th= 
 at 
 a legislative solution to the natural gas crisis should leave the resources= 
 and primary decision - making to the private sector,8 said Campbell . 
 # # # 
  Forwarded by < ANON_NAME>/NA / Enron on 03/05/2001 05:44 PM 
 Susan J Mara 
 03/05/2001 05:14 PM 
  To : < ANON_NAME>/NA / Enron@Enron 
  cc : 
  Subject : Today 's Assembly GOP press conference - materials 
 in case you did n't see this 
 < ANON_NAME > 
 < ANON_NAME > . 
 [NAME] : ( < ANON_PHONE > 
 Fax:(<ANON_PHONE > 
  Forwarded by [NAME] [NAME] [NAME] [NAME] [NAME] [NAME] [NAME] on 03/05/2001 03:12 PM 
 "" < ANON_NAME > "" < < ANON_EMAIL > > 
 03/05/2001 02:51 PM 
  To : 
  cc : 
  Subject : Today 's Assembly GOP press conference - materials 
  < < press release.doc > >   < < Natgastps - rep legislation.doc > >   < < < ANON_NAME > Address.doc > >   < < QA.doc > >   < < DOE powerpoint.ppt > > 
 Attached are documents that were part of today 's Assembly GOP press 
 conference on the pending natural gas crisis .   If you have any questions , 
 please call me . 
 Thanks , 
 RSC 
 < ANON_NAME > , III 
 Chief of < ANON_NAME > of the < ANON_NAME > < ANON_NAME > < ANON_NAME > 
 ( < ANON_PHONE > 
  - press release.doc 
  - Natgastps - rep legislation.doc 
  - < ANON_NAME > Address.doc 
  - QA.doc 
  - DOE powerpoint.ppt"
Message-ID: <7725474.1075856033215.JavaMail.evans@thyme>,<|original|>,"Please mark your calendars for this reoccurring luncheon that [NAME] will be 
 hosting : 
 Date : < ANON_NAME > ( at least thru March ) , beginning Jan 29 
 Time : 11:30 - 1:00 PM 
 Location : EB 30C2 
 Subject : < ANON_NAME > for < ANON_NAME > 
 Lunch will be served ."
Message-ID: <24048282.1075851629052.JavaMail.evans@thyme>,<|original|>,"Talked to Pescetti yesterday .   Prior to returning my call , he had received the information that < ANON_NAME > had already been appointed to the open Republican spot , and therefore understands that there 's no longer a Republican seat to run for . We had a good talk . I told him that reinstating DA was the most important energy issue facing California . 
 < ANON_NAME >"
Message-ID: <26566670.1075851679092.JavaMail.evans@thyme>,<|original|>,"I watched the whole game and was extremely impressed with [NAME] .    He 
 definitely got good blocking but he showed power , speed , balance , vision .   I 
 believe only an injury will prevent him from having massive success .   His 
 interview after the game showed me that he 's pretty mature also .   I 'll take 
 over 800 yds next year if you take under ."
Message-ID: <2877527.1075858153421.JavaMail.evans@thyme>,<|original|>,"you must be bad luck for the tigers .   was it fun last weekend ?   i have nt 
 heard of lz 's .   what do you guys   have 8 happy hours a week ?"
Message-ID: <11045308.1075844689887.JavaMail.evans@thyme>,<|original|>,"Tana ,   [NAME] and I just confirmed that I still do not have full access to 
 lotus notes .   I can not , for example , edit any legal notes re : our 
 brokerage / trading agreements .   [NAME] suggested that I ask you for 
 guidance . 
 [NAME] , as per our discussion , in the meantime can you put the following 
 updates in Lotus notes : 
 ITG POSIT :    [NAME] sent document for execution on 2/8 .   < ANON_NAME > 
 suggested changes to pricing schedule .   2/9 [NAME] called counsel regarding 
 need to edit . 
 WSI :   2/9 [NAME] talked to < ANON_NAME > and recommended some material changes .  
 Bosse is sending a forecast agreeemtn today so that some terms therein can be 
 implemented into a final draft .   Will call on Monday to follow up . 
 < ANON_NAME > InterConnect :   2/9 [NAME] sent an email message to [NAME] [NAME] [NAME] and she responded .   We are in the process of discussing problematic 
 issues re : arbitration and indemnification .   < ANON_NAME > apologized for the 
 delay -- they admitted to losing the paperwork and changing personnel who 
 were handling the agreement .   [NAME] and [NAME] plan to look into the 
 issues and talk Monday or Tuesday . 
 < ANON_NAME > :    2/9 [NAME] called < ANON_NAME > again asking for 
 the status on their legal review .  
 2/5 : [NAME] called -- they said they never got the comments that our 
 outside counsel sent on 1/5 so Samantha resent . 
 [NAME] [NAME] : 2/9 & 2/1 [NAME] left message for status of their review of our 
 comments . 
 < ANON_NAME > 
 < ANON_NAME > 
 EB3875 
 ( < ANON_PHONE >"
Message-ID: <21055486.1075854633165.JavaMail.evans@thyme>,<|original|>,Are you in on the game tonight ?
Message-ID: <31941675.1075842932425.JavaMail.evans@thyme>,<|original|>,Please find attached letter from < ANON_NAME > to < ANON_NAME > at Edwards
Message-ID: <31773556.1075853078908.JavaMail.evans@thyme>,<|original|>,"< ANON_NAME > revised presentation has < ANON_NAME > 's < ANON_NAME > changes , do you approve before I send it to Debbie . 
  < < File : < ANON_NAME > < ANON_NAME > < ANON_NAME > 2001.ppt > > 
 Thanks : < ANON_NAME >"
Message-ID: <7262875.1075856734492.JavaMail.evans@thyme>,<|original|>,"Ravi , 
 Let 's meet Thursday . 
 I am out tomorrow . Please , call me at home . 
 [NAME]"
Message-ID: <12641624.1075851557331.JavaMail.evans@thyme>,<|original|>,"[ IMAGE ] 
   Get the Best of the < ANON_NAME > Strip for Pennies on the Dollar !    10= 
 0 < ANON_NAME > up for auction with bids starting at $ 1 . Get in on this u= 
 ltimate gamblers package today . Spend 4 Days in Vegas at < ANON_NAME > of one= 
  of the following resorts : Bally 's Resort & < ANON_NAME > Resort & Casin= 
 o , < ANON_NAME > & < ANON_NAME > Hotel & Casino .     Here 's the best part= 
 : Get your bid in early and win a free upgrade to the < ANON_NAME > & Casi= 
 no + $ 500 in chips !    Click here   to learn more .      < ANON_NAME > to your tr= 
 avel agent forever :     With over 1,000,000 products up for auction daily , t= 
 op - level customer support , bids starting at $ 9 , manufacturer warranties on = 
 the name brands you know and trust , uBid is the < ANON_NAME > buyers Super= 
 site of choice .    Check out some other recent WINNING travel auctions ...    = 
       3 Days in St. Maarten for $ 69 ,         < ANON_NAME > Carry-<ANON_NAME>= 
 gage Set for $ 99         Carnival 7-<ANON_NAME > Cruise for $ 499 .    [NAME] [NAME] [NAME] [NAME] and < ANON_NAME >     HOT DEALS THIS WEEK    < ANON_NAME > 7 < ANON_NAME > Cari= 
 bbean Cruise   -- Starting at $ 9 < ANON_NAME > and < ANON_NAME > Lu= 
 ggage   -- Starting at $ 9 Orlando / Disney 3,4 and 7 Vacations   -- Starting at= 
  $ 9      About uBid :     Trust , as they say , is earned .     Since 1997 uBid ha= 
 s been the number one Auction site for major brand name products from leadi= 
 ng manufacturers like < ANON_NAME > , < ANON_NAME > , JVC and Sony . If you h= 
 ave a problem or question , our customer service team is available via email= 
  around - the - clock , 24 hours a day , 7 days a week . The majority of items are= 
  inventoried and shipped from uBid 's own warehouse . uBid carries the BBB On= 
 line seal , and is also an AOL < ANON_NAME > . So , start   shopping at uB= 
 id.com and never pay retail again !    Note : Some auctions listed may have cl= 
 osed as inventory levels change daily     You received this e - mail because y= 
 ou registered on CBS SportsLine.com . If you do not want to receive these [NAME] 
 ecial e - mail offers you can unsubscribe by clicking this link : < ANON_URL > 
 portsline.com/u/newsletters/newsletter.cgi?<ANON_EMAIL > or by r= 
 eplying to this message with "" unsubscribe "" in the subject line . You are sub= 
 scribed as < ANON_EMAIL > .   Although we are sending this e - mail to you , S= 
 portsLine.com is not responsible for the advertisers ' content and makes no = 
 warranties or guarantees about the products or services advertised . SportsL= 
 ine.com takes your privacy   seriously . To learn more about SportsLine.com's= 
  use of personal information , please read our < ANON_NAME > .    = 
 [ IMAGE ]"
Message-ID: <19313841.1075852413904.JavaMail.evans@thyme>,<|reply4|>,still hoochi clothes ?   cool !
Message-ID: <16387302.1075847783324.JavaMail.evans@thyme>,<|original|>,"FYI 
  Forwarded by < ANON_NAME>/Corp / Enron on 02/13/2001 
 01:57 PM 
 < ANON_NAME > 
 02/13/2001 01:53 PM 
 To : < ANON_NAME>/Corp / Enron@ENRON 
 cc : Tori L Wells / HOU / ECT@ECT 
 Subject : < ANON_NAME > < ANON_NAME > :   February 21 - 22 , 2001 
 < ANON_NAME > : 
 This reflects the latest schedule per < ANON_NAME > and our discussions with 
 the < ANON_NAME > . 
 < ANON_NAME > 
	 < ANON_NAME > < < ANON_EMAIL > > 
	 02/13/2001 02:17 PM 
	 Please respond to pcassidy 
		  To : < ANON_EMAIL > 
		  cc : 
		  Subject : BC Agenda 
 < ANON_NAME > are each scheduled for 1/2 hour with the exception of those after 
 the break , they could run a little bit longer , perhaps 40 minutes . 
 < ANON_NAME > 
 < ANON_NAME > 21 , 2001 
  6:30 p.m. Reception   < ANON_NAME > 
  7:30 p.m. [NAME] [NAME] [NAME] [NAME] < ANON_NAME > < ANON_NAME > of the < ANON_NAME > 
 < ANON_NAME > 22 , 2001 
  7:00 a.m. < ANON_NAME >   < ANON_NAME > 
  8:00 a.m. [NAME] [NAME] < ANON_NAME > < ANON_NAME > 
   [NAME] [NAME] < ANON_NAME > Secretary of Commerce 
   [NAME] [NAME] [NAME] [NAME] > < ANON_NAME > of the < ANON_NAME > 
   < ANON_NAME > < ANON_NAME > , < ANON_NAME > Agency 
   [NAME] [NAME] < ANON_NAME > to the President for < ANON_NAME > 
  10:00 a.m. B R E A K 
   Spencer < ANON_NAME > Secretary of Energy 
   Alan < ANON_NAME > , Board of Governors of the < ANON_NAME > 
 System 
   [NAME] [NAME] < ANON_NAME > Secretary of Defense 
  12 Noon A D J O U R N"
Message-ID: <10184846.1075840000758.JavaMail.evans@thyme>,<|reply2|>,"[NAME] [NAME] [NAME] was meant for you , not me ."
Message-ID: <29941312.1075844741771.JavaMail.evans@thyme>,<|original|>,"Sara , 
 SSB docs attached and hard copies of < ANON_NAME > 's were sent to [NAME] 
 yesterday .   [NAME] please forward to [NAME] . 
 Many thanks . [NAME] [NAME] [NAME] by < ANON_NAME>/HOU / ECT on [NAME] 08:01 
 AM 
	 From :   < ANON_NAME >                            04/24/2001 03:32 PM 
 To : < ANON_NAME>/NA / Enron@Enron 
 cc : < ANON_NAME>/HOU / ECT@ECT , Theresa T Brogan / HOU / ECT@ECT , [NAME] [NAME] [NAME] [NAME] [NAME] / ECT , < ANON_NAME>/Corp/<ANON_NAME > S Theriot / HOU / ECT@ECT 
 Subject : SSB commodity acct docs 
 < ANON_NAME > for your review . 
 [NAME] [NAME] [NAME] by < ANON_NAME>/HOU / ECT on 04/24/2001 03:07 
 PM 
 "" < ANON_NAME > Meyer [ PVTC ] "" < < ANON_EMAIL > > on 04/24/2001 
 02:50:10 PM 
 To : "" ' < ANON_EMAIL > ' "" < < ANON_EMAIL > > 
 cc : "" < ANON_NAME > J [ PVTC ] "" < < ANON_EMAIL > > 
 Subject : SSB commodity acct docs 
 Reminder :   E - mail sent through the Internet is not secure . 
 Do not use e - mail to send us confidential information 
 such as credit card numbers , changes of address , PIN 
 numbers , passwords , or other important information . 
 Do not e - mail orders to buy or sell securities , transfer 
 funds , or send time sensitive instructions . We will not 
 accept such orders or instructions .   This e - mail is not 
 an official trade confirmation for transactions executed 
 for your account .   Your e - mail message is not private in 
 that it is subject to review by the Firm , its officers , 
 agents and employees . 
  - cmdy dsclr booklet.pdf 
  - wire trf instx.pdf 
  - cmdy agrmt booklet.pdf"
Message-ID: <4849717.1075842133862.JavaMail.evans@thyme>,<|original|>,"Julia : 
 I thought that it would be easier to e - mail you since we keep missing each 
 other on the phone .   All of the St. Clair 's are doing well .   [NAME] keeps 
 growing .   At his last visit last week he was 11 1/2 pounds and 22 inches .  
 Needless to say he likes to eat .   He is gradually starting to sleep more at 
 night but is still pretty unpredictable and I 've just gotten used to not 
 getting alot of sleep .   < ANON_NAME > home with me is a big help and it makes 
 it alot easier for me since we can trade off . 
 Physically , I am feeling almost 100 % .   I started running a few weeks ago just 
 to keep my sanity and have started playing tennis again although it is going 
 to take a long time for me to get back into playing shape .   [NAME] is very 
 much into tennis and I am enjoying getting to watch him play .   He played in 
 his first tournament over the weekend and did very well .   [NAME] and I are 
 hoping that he keeps it up .   He has been great with the baby as I expected .  
 He is a calming influence on him and really interacts well with him .   I feel 
 very , very fortunate . 
 How are you doing and how are the boys ?   I miss work and the interaction with 
 everyone , but at the same time I am enjoying my time at home .   I think that 
 you know how I must feel and I 'm glad that I still have some time to think 
 about it .   I ca n't imagine having to go back after 6 weeks as I am just 
 beginning to feel good physically .   < ANON_NAME > . Clair 
 [NAME] is back in school and is a big help at home .   I 'm enjoying being home 
 with him when he gets home from school and its nice to be able to visit him 
 while he is in school . 
 I hope that you are doing well and not killing yourself up there .   How are 
 your parents doing ?   Please give them my best .   I keep promising to come up 
 for a visit and I will soon .   Tomorrow ( Thursday ) may be a possibility .   Hope 
 to see you soon .   Take care . 
 Carol"
Message-ID: <10306190.1075862038763.JavaMail.evans@thyme>,<|reply5|>,your getting confused again
Message-ID: <10221346.1075856203815.JavaMail.evans@thyme>,<|original|>,< ANON_URL >
Message-ID: <10743680.1075847306082.JavaMail.evans@thyme>,<|reply1|>,"Marla - 
 The best way to do this is by a side letter agreement .   That way we do not 
 have to modify the existing document and only need to address the issue with 
 those counterparties that raise it .   We can do the side letters from our 
 office .   This needs to be coordinated with either me or < ANON_NAME > . 
 < ANON_NAME > Counsel , ENA 
 Phone :      < ANON_PHONE > 
 Facsimile : < ANON_PHONE > 
 E - Mail :       < ANON_EMAIL > 
	 < ANON_NAME>/ENRON@enronXgate 
	 02/22/2001 11:16 AM 
		  To : < ANON_NAME>/NA / Enron@ENRON 
		  cc : 
		  Subject : RE : < ANON_NAME > App . 
 < ANON_NAME > create the new password ap and insert the language you sent 
 or should we do a letter as an addendum to the password ap ? 
 < ANON_NAME > Thompson"
Message-ID: <13457582.1075841831196.JavaMail.evans@thyme>,<|original|>,"< ANON_URL > 
                           \\\|///      
                         \\   - -   //     
                     (   @ @   )                   
 (   ) oOOo-(_)-oOOo (   ) 
  |    [NAME] [NAME] |    | 
  | / |   < ANON_NAME >           | / | 
  | / |   < ANON_NAME > America   < ANON_PHONE >           | / | 
  | / |   121 SW < ANON_NAME >    < ANON_PHONE > ( fax )     | / | 
  | / |   3WTC0306     < ANON_EMAIL >   | / | 
  | / |   Portland , OR 97204                            | / | 
  | / |             | / | 
  ||                  .oooO                          || 
 ( ) (    ) -- Oooo . ( ) 
                         \ (     (    ) 
                          \ _ )     ) / 
                                ( _ /"
Message-ID: <27977185.1075847445226.JavaMail.evans@thyme>,<|reply1|>,"Looking forward to being with the party .   I will make [NAME] 's [NAME] . 
 < ANON_NAME >"
Message-ID: <6219241.1075845616463.JavaMail.evans@thyme>,<|original|>,"As you know , we are continuously updating the Foreign & < ANON_NAME > 
 database so that it can be maintained in the most accurate form ; therefore , 
 any new information you may have regarding outside counsel firms that have 
 been interviewed and/or retained in the past 12 months would be greatly 
 appreciated .   Also , if you have any updates to the existing database entries 
 we would also like to hear from you . 
 Please take the time to help us update this database so it can be a valuable 
 tool for all of us !   Each one of us has full access to the database via your 
 < ANON_NAME > application ; however , if you icon has disappeared from your 
 desktop , click here to add back on to your desktop > > > > > 
 Please provide any new information and/or updates either to < ANON_NAME > or 
 < ANON_NAME > . 
 Thank you for your attention to this matter ."
Message-ID: <3560937.1075858293159.JavaMail.evans@thyme>,<|original|>,"As far as I am aware , this is an east location , talk with [NAME] . 
 PL"
